City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Discription
343,Karlovac,45.4872,15.5478,40.14,93,100,1.01,HR,overcast clouds
344,Port Blair,11.6667,92.75,81.79,75,100,0.13,IN,overcast clouds
345,Bridlington,54.0831,-0.1919,37.89,86,99,3.0,GB,overcast clouds
346,Khuzhir,53.1939,107.3397,32.36,78,100,5.12,RU,overcast clouds
347,Pangai,-19.8,-174.35,81.88,67,47,3.11,TO,scattered clouds
348,Champerico,14.3,-91.9167,83.59,72,100,9.13,GT,overcast clouds
349,Luena,-11.7833,19.9167,62.82,97,100,3.56,AO,overcast clouds
350,Tiznit,29.5833,-9.5,67.93,29,0,1.79,MA,clear sky
351,Yanam,16.7333,82.2167,77.76,90,19,1.32,IN,few clouds
352,Tshikapa,-6.4167,20.8,70.48,96,100,1.14,CD,overcast clouds
353,Kushima,31.4583,131.2333,70.56,54,10,5.84,JP,clear sky
354,Saldanha,-33.0117,17.9442,64.45,57,0,10.33,ZA,clear sky
355,Abha,18.2164,42.5053,58.82,41,0,0.0,SA,clear sky
356,Umm Bab,25.2142,50.8072,78.48,42,98,5.21,QA,overcast clouds
357,College,64.8569,-147.8028,21.58,42,20,6.91,US,few clouds
358,Aklavik,68.2191,-135.0107,8.44,87,100,11.83,CA,overcast clouds
359,Camacha,33.0833,-16.3333,58.42,67,20,9.22,PT,few clouds
360,Road Town,18.4167,-64.6167,77.09,83,40,10.36,VG,scattered clouds
361,Yerofey Pavlovich,53.9667,121.9667,30.58,58,100,10.65,RU,overcast clouds
362,Buraydah,26.326,43.975,72.05,14,41,8.55,SA,scattered clouds
363,Sault Sainte Marie,46.5168,-84.3333,32.29,79,100,9.22,CA,overcast clouds
364,Maragogi,-9.0122,-35.2225,78.24,83,100,8.25,BR,overcast clouds
365,Xining,36.6167,101.7667,52.95,16,0,1.66,CN,clear sky
366,Rundu,-17.9333,19.7667,64.69,85,4,7.54,NA,clear sky
367,Daoukro,7.0591,-3.9631,74.59,96,78,3.96,CI,broken clouds
368,Bengkulu,-3.8004,102.2655,80.01,76,45,2.28,ID,scattered clouds
369,Obihiro,42.9172,143.2044,56.61,51,8,1.12,JP,clear sky
370,Myitkyina,25.3833,97.4,72.54,62,7,2.21,MM,clear sky
371,Palivere,58.9664,23.8911,36.63,86,100,10.27,EE,overcast clouds
372,Killorglin,52.1,-9.7833,44.02,76,100,11.27,IE,overcast clouds
373,Codrington,-38.2667,141.9667,77.43,41,100,17.47,AU,overcast clouds
374,Belyy Yar,53.6039,91.3903,32.86,80,40,4.47,RU,light shower snow
375,Bambanglipuro,-7.95,110.2833,80.24,77,100,0.98,ID,overcast clouds
376,Vinkovci,45.2883,18.8047,44.26,81,75,11.5,HR,broken clouds
377,Jizan,17.3333,42.6667,79.74,67,4,1.52,SA,clear sky
378,Priladozhskiy,59.85,31.4833,30.52,1,97,7.23,RU,overcast clouds
379,Tuatapere,-46.1333,167.6833,61.92,53,9,3.74,NZ,clear sky
380,Volchikha,52.0333,80.3833,32.31,72,0,2.28,RU,clear sky
381,Darhan,49.4867,105.9228,37.78,69,100,4.7,MN,overcast clouds
382,Consett,54.854,-1.8316,32.36,87,100,4.09,GB,overcast clouds
383,Idaho Falls,43.4666,-112.0341,42.89,34,100,19.57,US,overcast clouds
384,Anadyr,64.75,177.4833,32.5,74,20,24.61,RU,few clouds
385,Antofagasta,-23.65,-70.4,61.88,84,57,6.24,CL,broken clouds
386,Andra,62.5147,65.8878,27.27,96,100,8.88,RU,overcast clouds
387,Santa Isabel,-23.3156,-46.2214,71.31,97,100,1.99,BR,overcast clouds
388,Srednekolymsk,67.45,153.6833,1.0,83,100,7.05,RU,overcast clouds
389,Hollins,37.3413,-79.9431,41.49,70,97,7.0,US,overcast clouds
390,Severomuysk,56.1481,113.4267,16.56,89,100,3.22,RU,light snow
391,Jibuti,11.5,42.5,72.66,78,18,10.4,DJ,few clouds
392,Sibolga,1.7427,98.7792,80.76,72,71,1.48,ID,broken clouds
393,Patterson,37.4716,-121.1297,75.15,13,1,15.79,US,clear sky
394,Cidreira,-30.1811,-50.2056,70.29,88,88,8.81,BR,overcast clouds
395,Duminichi,53.9345,35.1099,45.03,98,100,4.81,RU,overcast clouds
396,Strezhevoy,60.7333,77.5889,2.3,96,100,3.29,RU,overcast clouds
397,Nemuro,43.3236,145.575,39.04,86,52,12.77,JP,broken clouds
398,Zhanakorgan,43.9098,67.2495,63.36,68,91,9.48,KZ,overcast clouds
399,La Tuque,47.4334,-72.7824,35.85,93,100,1.14,CA,overcast clouds
400,Salihli,38.4826,28.1477,57.25,53,0,3.78,TR,clear sky
401,Benxi,41.2886,123.765,64.72,61,3,13.42,CN,light rain
402,Kolokani,13.5728,-8.0339,84.0,12,7,8.3,ML,clear sky
403,Upington,-28.4478,21.2561,59.38,94,40,2.3,ZA,scattered clouds
404,Makat,47.6469,53.3463,51.46,83,20,10.02,KZ,few clouds
405,Carbondale,37.7273,-89.2168,49.05,59,0,3.44,US,clear sky
406,Olafsvik,64.8945,-23.7142,38.12,93,100,29.3,IS,overcast clouds
407,Maunabo,18.0072,-65.8993,78.64,79,48,9.98,PR,scattered clouds
408,Turukhansk,65.8167,87.9833,-6.45,100,98,3.8,RU,overcast clouds
409,Svobodnyy,51.4,128.1333,34.92,96,100,12.66,RU,light snow
410,Tohana,29.7,75.9,77.85,13,0,1.9,IN,clear sky
411,Simbahan,6.3032,120.5836,80.74,81,88,7.27,PH,moderate rain
412,Siocon,7.7061,122.1353,81.79,79,100,6.06,PH,overcast clouds
413,Katsuura,35.1333,140.3,66.52,68,0,4.76,JP,clear sky
414,Prince Rupert,54.3161,-130.3201,41.09,65,40,14.97,CA,scattered clouds
415,Pinehurst,35.1954,-79.4695,47.5,64,100,8.05,US,overcast clouds
416,Cuamba,-14.8031,36.5372,63.3,97,1,2.28,MZ,clear sky
417,Porteirinha,-15.7433,-43.0283,76.62,51,29,4.29,BR,scattered clouds
418,Bangangte,5.1409,10.5198,64.18,89,100,2.06,CM,light rain
419,Zabol,32.25,67.25,60.48,17,21,5.99,AF,few clouds
420,Clyde River,70.4692,-68.5914,1.63,85,100,3.44,CA,light snow
421,Los Llanos De Aridane,28.6585,-17.9182,56.95,72,0,5.75,ES,clear sky
422,Huarmey,-10.0681,-78.1522,69.44,85,100,8.16,PE,overcast clouds
423,Sioux Lookout,50.1001,-91.917,37.47,38,100,3.44,CA,overcast clouds
424,Walvis Bay,-22.9575,14.5053,52.75,93,0,2.3,NA,clear sky
425,Bubaque,11.2833,-15.8333,76.21,72,5,16.67,GW,clear sky
426,Sabang,5.8933,95.3214,82.49,71,100,1.7,ID,overcast clouds
427,Merrill,45.1805,-89.6835,44.37,52,0,4.61,US,clear sky
428,Boromo,11.75,-2.9333,93.24,35,100,11.3,BF,overcast clouds
429,Sajanan,37.0573,9.2426,52.72,85,0,8.79,TN,clear sky
430,Uni,57.7535,51.4923,35.42,99,100,8.99,RU,overcast clouds
431,Tazovskiy,67.4667,78.7,-16.89,100,90,5.01,RU,overcast clouds
432,Versalles,48.8,2.1333,38.01,82,0,2.3,FR,clear sky
433,Maniitsoq,65.4167,-52.9,16.81,79,100,5.55,GL,overcast clouds
434,Awjilah,29.1081,21.2869,70.56,22,78,6.85,LY,broken clouds
435,Dhidhdhoo,6.8833,73.1,84.24,70,100,7.05,MV,moderate rain
436,Vryheid,-27.7695,30.7917,53.65,97,100,4.88,ZA,light rain
437,Fukue,32.6881,128.8419,66.56,82,75,12.66,JP,broken clouds
438,San Rafael,-34.6177,-68.3301,71.13,50,0,7.45,AR,clear sky
439,Abbeyfeale,52.3814,-9.3025,43.99,74,100,13.2,IE,overcast clouds
440,Cayenne,4.9333,-52.3333,82.09,1,75,8.05,GF,broken clouds
441,Bo Rai,12.5728,102.5371,81.77,70,6,1.32,TH,clear sky
442,Hazorasp,41.3194,61.0742,57.04,36,98,9.95,UZ,overcast clouds
443,Yakeshi,49.2833,120.7333,43.9,62,1,27.04,CN,clear sky
444,Zhob,31.3411,69.4481,68.47,13,0,3.65,PK,clear sky
445,Nhulunbuy,-12.2333,136.7667,92.01,49,10,12.66,AU,clear sky
446,Sungaipenuh,-2.0833,101.3833,70.74,74,37,1.28,ID,scattered clouds
447,Skjervoy,70.0311,20.9714,33.8,82,100,15.43,NO,overcast clouds
448,Aripuana,-9.1667,-60.6333,73.99,97,100,0.85,BR,overcast clouds
449,Hokitika,-42.7167,170.9667,62.2,61,39,9.28,NZ,scattered clouds
450,Bathsheba,13.2167,-59.5167,79.41,73,75,20.71,BB,broken clouds
451,Necochea,-38.5473,-58.7368,60.33,89,92,13.0,AR,overcast clouds
452,Labuhan,-6.8844,112.2051,80.47,80,60,7.36,ID,broken clouds
453,Shirgaon,19.7,72.7,79.77,77,100,3.47,IN,overcast clouds
454,Ishigaki,24.3448,124.1572,77.13,88,75,9.22,JP,broken clouds
455,Rio Gallegos,-51.6226,-69.2181,46.45,76,0,10.36,AR,clear sky
456,Pathanamthitta,9.2667,76.7833,73.38,97,100,0.16,IN,overcast clouds
457,Fuerte Olimpo,-21.0415,-57.8738,82.56,47,75,5.26,PY,broken clouds
458,Berezovyy,51.6667,135.7,30.4,85,100,4.18,RU,overcast clouds
459,Quelimane,-17.8786,36.8883,71.96,92,33,2.84,MZ,scattered clouds
460,Tiarei,-17.5333,-149.3333,87.82,74,28,16.87,PF,scattered clouds
461,Palmer,42.1584,-72.3287,45.01,76,20,8.05,US,few clouds
462,Pandan,14.0453,124.1694,79.61,87,100,14.63,PH,moderate rain
463,Naze,28.3667,129.4833,70.72,86,97,10.31,JP,overcast clouds
464,Araouane,18.9048,-3.5265,79.88,7,5,11.36,ML,clear sky
465,Henties Bay,-22.116,14.2845,60.78,78,0,4.7,NA,clear sky
466,Vaxjo,56.8777,14.8091,35.65,87,47,8.05,SE,scattered clouds
467,Nuuk,64.1835,-51.7216,25.41,68,20,3.44,GL,few clouds
468,Mopti,14.6667,-4.0,87.78,11,5,11.9,ML,clear sky
469,Dubai,25.2582,55.3047,78.73,36,0,5.75,AE,clear sky
470,Gniezno,52.5348,17.5826,35.38,78,7,14.34,PL,clear sky
471,Oum Hadjer,13.2954,19.6966,89.98,23,87,7.02,TD,overcast clouds
472,Lerwick,60.1545,-1.1494,37.4,59,96,17.49,GB,overcast clouds
473,Sao Filipe,14.8961,-24.4956,74.77,68,8,12.8,CV,clear sky
474,Bambui,-20.0064,-45.9769,70.27,80,100,3.65,BR,overcast clouds
475,Sapernoye,60.7167,29.9505,31.48,96,12,5.26,RU,few clouds
476,Orcopampa,-15.2661,-72.3417,46.15,80,100,4.74,PE,overcast clouds
477,Novobirilyussy,56.9514,90.6661,31.73,96,100,8.23,RU,light snow
478,Hambantota,6.1241,81.1185,77.34,100,20,3.44,LK,few clouds
479,Zhanaozen,43.3,52.8,53.22,61,100,5.95,KZ,overcast clouds
480,San Carlos De Bariloche,-41.1456,-71.3082,40.75,81,40,16.11,AR,scattered clouds
481,Prieska,-29.6641,22.7474,61.2,75,100,3.04,ZA,light rain
482,Phan Thiet,10.9333,108.1,81.37,59,99,3.24,VN,overcast clouds
483,Laguna,38.421,-121.4238,76.28,12,0,21.85,US,clear sky
484,Dauriya,49.9333,116.8667,35.85,83,100,15.9,RU,overcast clouds
485,Teahupoo,-17.8333,-149.2667,82.36,76,51,17.63,PF,broken clouds
486,Ulaanbaatar,47.9077,106.8832,28.53,69,75,0.0,MN,broken clouds
487,Kenitra,34.261,-6.5802,52.56,80,80,3.6,MA,broken clouds
488,Ancud,-41.8697,-73.8203,46.22,83,27,5.08,CL,light rain
489,Xocali,39.913,46.7903,49.41,81,4,4.34,AZ,clear sky
490,Spencer,43.1414,-95.1444,50.56,32,0,10.36,US,clear sky
491,Kamina,-8.7386,24.9906,62.11,98,100,3.38,CD,light rain
492,High Level,58.5169,-117.136,37.51,41,75,23.02,CA,broken clouds
493,Cururupu,-1.8283,-44.8683,74.25,98,100,3.69,BR,moderate rain
494,Te Anau,-45.4167,167.7167,62.46,49,12,2.24,NZ,few clouds
495,Adeje,28.1227,-16.726,61.02,73,20,3.44,ES,few clouds
496,Kensington,-33.9167,151.2167,75.52,77,75,3.44,AU,broken clouds
497,South Venice,27.0531,-82.4243,64.99,56,20,14.97,US,haze
498,Aksarka,66.5606,67.7975,19.2,96,100,7.14,RU,overcast clouds
499,Komsomolskiy,40.4272,71.7189,63.32,59,86,4.61,UZ,overcast clouds
500,Jiangyou,31.7667,104.7167,70.29,59,1,2.86,CN,clear sky
501,Finschhafen,-6.6024,147.8681,83.08,77,100,3.85,PG,overcast clouds
502,Albanel,48.8832,-72.4487,37.54,81,100,2.3,CA,overcast clouds
503,Dillingen,49.35,6.7333,35.69,99,10,2.37,DE,clear sky
504,Rapid Valley,44.0625,-103.1463,48.6,40,100,20.71,US,overcast clouds
505,Lanxi,29.2195,119.477,69.37,70,100,3.11,CN,overcast clouds
506,Le Port,-20.9373,55.2919,77.0,71,26,2.64,RE,scattered clouds
507,Saarbrucken,49.2333,7.0,34.09,96,0,4.61,DE,clear sky
508,Voi,-3.3945,38.563,71.51,90,56,5.28,KE,broken clouds
509,Kulhudhuffushi,6.6221,73.07,84.54,69,100,8.39,MV,overcast clouds
510,Lhokseumawe,5.1801,97.1507,79.79,79,100,2.68,ID,overcast clouds
511,Hlobyne,49.3878,33.2596,49.8,74,100,11.1,UA,overcast clouds
512,Port-Cartier,50.0334,-66.8654,32.22,99,100,2.44,CA,overcast clouds
513,Kupang,-10.1667,123.5833,81.28,72,100,3.94,ID,overcast clouds
514,Beidao,34.5686,105.8933,67.1,57,2,7.34,CN,clear sky
515,Ukiah,39.1502,-123.2078,68.43,40,0,6.91,US,clear sky
516,Mount Pleasant,32.7941,-79.8626,48.2,64,0,6.91,US,clear sky
517,Palestine,31.9216,35.2033,48.34,53,0,4.61,PS,clear sky
518,Ongandjera,-17.8833,15.0667,72.28,37,0,8.05,NA,clear sky
519,Bosaso,11.2842,49.1816,80.28,69,100,6.69,SO,overcast clouds
520,Libourne,44.9167,-0.25,43.3,85,27,5.93,FR,scattered clouds
521,Williston,48.147,-103.618,46.04,55,7,7.0,US,clear sky
522,Goderich,43.7501,-81.7165,34.92,75,100,2.3,CA,overcast clouds
523,Richards Bay,-28.783,32.0377,66.07,87,100,0.18,ZA,light rain
524,Alice Springs,-23.7,133.8833,81.95,21,4,10.36,AU,clear sky
525,Cap Malheureux,-19.9842,57.6142,75.47,85,10,15.28,MU,clear sky
526,Liaocheng,36.4439,115.9647,74.97,47,0,15.95,CN,clear sky
527,Ngunguru,-35.6167,174.5,67.91,60,34,10.07,NZ,scattered clouds
528,Halifax,44.6453,-63.5724,44.49,94,93,2.3,CA,overcast clouds
529,Salta,-24.7859,-65.4117,66.58,89,40,3.44,AR,scattered clouds
530,Ardalstangen,61.2371,7.6983,33.42,97,100,6.6,NO,light snow
531,Sobreira,41.5237,-7.8023,50.59,96,98,2.08,PT,overcast clouds
532,Pangnirtung,66.1451,-65.7125,14.92,89,100,3.58,CA,overcast clouds
533,Kedrovyy,56.1667,91.8167,32.41,95,100,7.87,RU,light snow
534,Waipawa,-41.4122,175.5153,62.11,63,52,2.51,NZ,broken clouds
535,Athabasca,54.7169,-113.2854,34.21,73,100,23.04,CA,overcast clouds
536,Koungou,-12.7336,45.2042,76.71,94,0,3.44,YT,clear sky
537,Vung Tau,10.346,107.0843,80.37,73,96,5.03,VN,overcast clouds
538,Grindavik,63.8424,-22.4338,36.07,93,100,24.16,IS,overcast clouds
539,Bud,39.447,-86.1758,42.75,72,7,3.83,US,clear sky
540,Bocas Del Toro,9.3333,-82.25,74.77,94,100,13.4,PA,overcast clouds
541,Guarapari,-20.6667,-40.4975,79.9,90,100,7.11,BR,overcast clouds
542,Aswan,24.0934,32.907,79.9,15,0,9.22,EG,clear sky
543,Leshukonskoye,64.8989,45.7622,32.79,96,100,4.18,RU,overcast clouds
544,Petropavlovskoye,52.0712,84.107,33.12,78,10,2.17,RU,clear sky
545,Chokwe,-24.5333,32.9833,66.6,87,78,6.31,MZ,broken clouds
546,Gizo,-8.103,156.8419,84.45,66,100,2.48,SB,overcast clouds
547,Roma,43.2128,-75.4557,42.96,76,20,5.99,US,few clouds
548,Kalengwa,-13.4659,25.0027,62.8,97,100,2.55,ZM,light rain
549,Japaratuba,-10.5933,-36.9403,81.68,87,22,4.92,BR,few clouds
550,Progreso,21.2833,-89.6667,75.31,55,91,15.5,MX,overcast clouds
551,Araceli,10.5529,119.9913,81.43,76,99,5.64,PH,overcast clouds
552,Kieta,-6.2167,155.6333,85.35,64,37,3.87,PG,scattered clouds
553,Nome,64.5011,-165.4064,31.15,93,100,8.05,US,snow
554,Mashhad,36.297,59.6062,66.34,37,100,9.22,IR,overcast clouds
555,Palauig,15.435,119.9045,83.88,65,59,2.06,PH,broken clouds
556,Tukrah,32.5341,20.5791,59.11,55,0,5.21,LY,clear sky
557,Causapscal,48.3542,-67.227,34.2,99,100,2.33,CA,overcast clouds
558,Cherskiy,68.75,161.3,-0.56,88,100,4.0,RU,overcast clouds
559,Bac Lieu,9.285,105.7244,81.19,74,80,4.63,VN,broken clouds
560,Peniche,39.3558,-9.3811,55.45,93,86,7.47,PT,overcast clouds
561,Camocim,-2.9022,-40.8411,76.77,86,100,7.29,BR,overcast clouds
562,Shelburne,44.0787,-80.2041,32.9,89,99,9.51,CA,overcast clouds
563,Alta Floresta,-9.8756,-56.0861,74.59,86,84,1.63,BR,broken clouds
564,Bani,18.2833,-70.3333,78.85,80,89,5.66,DO,overcast clouds
565,Carlyle,38.6103,-89.3726,48.22,61,74,1.16,US,broken clouds
566,Dryden,49.7833,-92.7503,44.89,23,20,6.91,CA,few clouds
567,Port Keats,-14.25,129.55,87.01,46,30,2.89,AU,scattered clouds
568,Riachao Das Neves,-11.7461,-44.91,72.97,41,18,1.9,BR,few clouds
569,Chandur Bazar,21.2417,77.7456,85.3,40,97,3.24,IN,overcast clouds
570,Matara,5.9485,80.5353,77.23,87,64,8.46,LK,broken clouds
571,Kalmunai,7.4167,81.8167,78.44,84,100,5.57,LK,overcast clouds
572,San Cristobal,7.7669,-72.225,75.38,72,60,2.26,VE,broken clouds
573,Sapele,5.8941,5.6767,78.71,84,100,2.46,NG,overcast clouds
574,Ormara,25.2088,64.6357,79.75,77,98,13.38,PK,overcast clouds
575,Waddan,29.1614,16.139,65.82,31,0,9.19,LY,clear sky
576,Sitka,57.0531,-135.33,44.49,57,75,16.11,US,broken clouds
577,Leningradskiy,69.3833,178.4167,-6.0,86,100,5.97,RU,overcast clouds
578,Conceicao Do Araguaia,-8.2578,-49.2647,78.89,81,100,4.34,BR,overcast clouds
579,Nanakuli,21.3906,-158.1547,82.35,57,0,16.11,US,clear sky
580,Teguise,29.0605,-13.564,59.22,77,0,9.22,ES,clear sky
581,Nuevo Progreso,23.1667,-97.95,72.54,59,3,3.0,MX,clear sky
582,Petauke,-14.2426,31.3253,63.36,88,62,9.01,ZM,broken clouds
583,Menongue,-14.6585,17.691,61.41,96,6,5.55,AO,clear sky
584,Wonthaggi,-38.6044,145.5913,72.82,62,100,12.77,AU,overcast clouds
585,Pandaria,22.2333,81.4167,80.04,29,5,5.14,IN,clear sky
586,Port-Gentil,-0.7193,8.7815,78.53,82,100,7.96,GA,overcast clouds
587,Lazaro Cardenas,17.9583,-102.2,78.53,70,100,7.47,MX,overcast clouds
588,Tarakan,3.3,117.6333,81.9,83,20,3.44,ID,few clouds
589,Bouza,14.4229,6.0428,83.73,11,94,4.16,NE,overcast clouds
590,Mocuba,-16.8392,36.9856,68.25,98,18,2.55,MZ,few clouds
591,Shache,38.4167,77.2406,63.41,24,6,5.44,CN,clear sky
592,Andrews,32.3187,-102.5457,81.66,8,0,11.5,US,clear sky
593,Sumenep,-7.0167,113.8667,81.81,76,98,2.1,ID,overcast clouds
594,Alyangula,-13.8483,136.4192,91.27,52,100,2.3,AU,overcast clouds
595,Nemours,48.2751,2.6908,34.16,83,27,2.66,FR,scattered clouds
596,Quatre Cocos,-20.2078,57.7625,75.31,82,29,13.91,MU,scattered clouds
597,Juruti,-2.1522,-56.0922,75.81,94,100,2.01,BR,overcast clouds
598,Havre-Saint-Pierre,50.2334,-63.5986,32.36,100,100,4.61,CA,mist
599,Denpasar,-8.65,115.2167,83.86,83,20,4.61,ID,few clouds
600,Semikarakorsk,47.5194,40.8112,48.69,85,69,4.9,RU,broken clouds
601,Krivodol,43.3744,23.4844,48.43,80,100,2.73,BG,overcast clouds
602,Beaverton,45.4871,-122.8037,50.54,56,75,14.97,US,broken clouds
603,Shimoda,34.6667,138.95,74.1,63,0,4.68,JP,clear sky
604,Kudymkar,59.0173,54.656,36.18,99,100,6.96,RU,overcast clouds
605,Coracora,-15.0333,-73.7833,50.77,77,94,2.86,PE,overcast clouds
606,Mount Isa,-20.7333,139.5,92.97,29,9,12.66,AU,clear sky
607,Zabid,14.1951,43.3152,79.75,56,0,4.72,YE,clear sky
608,Lata,40.1629,-8.3327,51.08,96,99,3.44,PT,overcast clouds
609,Rocha,-34.4833,-54.3333,65.75,86,99,5.93,UY,overcast clouds
610,Bilma,18.6853,12.9164,82.67,7,0,2.44,NE,clear sky
611,Vakhtan,57.9659,46.6889,37.02,99,100,6.31,RU,overcast clouds
612,Bonfim,3.0833,-59.95,78.6,77,65,5.46,BR,broken clouds
613,Sorkjosen,69.8,20.9333,33.8,93,100,2.3,NO,overcast clouds
614,Oudtshoorn,-33.5907,22.2014,50.36,84,0,3.09,ZA,clear sky
615,Kawhia,-38.0651,174.8183,71.51,63,0,6.58,NZ,clear sky
616,Juneau,58.3019,-134.4197,44.6,69,75,9.22,US,broken clouds
617,Praya,14.9215,-23.5087,70.34,79,7,14.74,CV,clear sky
618,Hervey Bay,-25.2986,152.8535,80.02,73,84,5.99,AU,broken clouds
619,Oroville,39.5138,-121.5564,75.2,6,0,19.57,US,clear sky
620,Verkhoyansk,67.5447,133.385,8.89,82,90,6.24,RU,overcast clouds
621,Orchard Homes,46.8633,-114.0484,41.59,42,94,8.01,US,overcast clouds
622,Kidal,18.4411,1.4078,83.23,8,0,12.95,ML,clear sky
623,Roman,46.9167,26.9167,43.43,88,100,13.73,RO,overcast clouds
624,Madang,-5.2246,145.7966,84.07,68,78,4.03,PG,broken clouds
625,Yantal,56.8471,105.2542,31.68,82,100,3.38,RU,overcast clouds
626,Lavrentiya,65.5833,-171.0,28.47,94,98,7.85,RU,overcast clouds
627,Oksfjord,70.2396,22.3479,35.67,94,94,9.15,NO,overcast clouds
628,Bandarban,22.1965,92.2262,80.31,60,0,2.55,BD,clear sky
629,Turayf,31.6725,38.6637,53.85,40,0,9.22,SA,clear sky
630,Santa Rosa,14.3122,121.1114,86.09,73,85,7.99,PH,overcast clouds
631,Caucaia,-3.7361,-38.6531,80.55,83,40,2.3,BR,scattered clouds
632,Ferkessedougou,9.6,-5.2,80.19,63,52,9.42,CI,broken clouds
633,Talusan,7.4267,122.8103,81.36,77,100,7.92,PH,overcast clouds
634,Bida,9.0833,6.0167,80.62,67,100,4.32,NG,overcast clouds
635,Maketu,-37.7667,176.45,76.6,65,0,11.52,NZ,clear sky
636,Saint-Georges,12.0564,-61.7485,79.09,77,93,16.51,GD,overcast clouds
637,Pando,-34.7167,-55.95,68.09,88,0,3.44,UY,clear sky
638,Zheleznodorozhnyy,55.7503,38.0042,45.14,95,100,10.92,RU,overcast clouds
639,San Jose,37.3394,-121.895,74.88,38,40,17.27,US,smoke
640,Lodja,-3.4833,23.4333,68.61,100,100,1.43,CD,overcast clouds
641,Sijunjung,-0.6876,100.9537,81.82,69,61,1.5,ID,broken clouds
642,San Ramon,37.7799,-121.978,75.42,41,0,12.66,US,clear sky
643,Arauca,7.0847,-70.7591,82.36,69,91,6.91,CO,overcast clouds
644,Kamenka,51.3223,42.7678,43.88,92,16,7.61,RU,few clouds
645,Orlik,52.5178,99.825,18.48,74,100,1.79,RU,overcast clouds
646,Melilla,35.2937,-2.9383,53.98,66,0,2.3,ES,clear sky
647,Namatanai,-3.6667,152.4333,85.53,64,80,6.33,PG,broken clouds
648,Haines Junction,60.7522,-137.5108,33.75,40,80,11.5,CA,broken clouds
649,Sawakin,19.1059,37.3321,78.3,69,0,2.91,SD,clear sky
650,Champaign,40.1334,-88.2001,44.67,65,0,3.44,US,clear sky
651,Linshui,36.4247,114.2047,83.97,17,0,5.39,CN,clear sky
652,Kem,64.9555,34.5793,31.01,94,62,10.13,RU,broken clouds
653,Seguela,7.9611,-6.6731,72.55,87,66,7.43,CI,broken clouds
654,Luzilandia,-3.4578,-42.3703,73.38,98,100,2.89,BR,moderate rain
655,Portoferraio,42.8115,10.3146,51.58,52,3,24.45,IT,clear sky
656,Nayoro,44.3506,142.4578,50.09,63,99,2.46,JP,overcast clouds
657,Mahon,39.8885,4.2658,46.96,87,40,5.75,ES,scattered clouds
658,Ust-Ordynskiy,52.805,104.7508,35.29,62,100,13.67,RU,overcast clouds
659,Verkhnevilyuysk,63.4453,120.3167,25.74,86,100,4.52,RU,overcast clouds
660,Lerik,38.7726,48.4128,45.32,84,100,2.68,AZ,overcast clouds
661,Pauini,-7.7136,-66.9764,73.94,95,93,1.97,BR,overcast clouds
662,Vaitape,-16.5167,-151.75,82.31,73,18,14.79,PF,light rain
663,Dalvik,65.9702,-18.5286,22.93,78,100,4.59,IS,overcast clouds
664,Epe,6.5841,3.9834,78.06,88,100,4.07,NG,overcast clouds
665,Falmouth,50.1544,-5.0711,40.1,87,75,3.44,GB,broken clouds
666,Yarmouth,41.7057,-70.2286,48.25,90,0,10.36,US,clear sky
667,Itoman,26.1247,127.6694,77.38,85,75,11.5,JP,broken clouds
668,Sola,-13.8833,167.55,82.49,69,18,14.52,VU,few clouds
669,Gamba,-2.65,10.0,72.77,94,100,3.09,GA,overcast clouds
670,Sibu,2.3,111.8167,77.31,88,40,4.61,MY,scattered clouds
671,Kaduqli,11.0167,29.7167,85.75,33,53,1.54,SD,broken clouds
672,Safranbolu,41.2508,32.6942,52.79,64,100,1.25,TR,overcast clouds
673,Axim,4.8699,-2.2405,80.28,86,100,3.96,GH,overcast clouds
674,Pasni,25.2631,63.471,79.52,74,100,10.2,PK,overcast clouds
675,Noyabrsk,63.1994,75.4507,9.77,85,100,5.06,RU,overcast clouds
676,Balabac,7.9868,117.0645,79.59,87,100,17.72,PH,light rain
677,Smithers,54.7804,-127.1743,37.72,52,20,12.66,CA,few clouds
678,Povenets,62.8487,34.8262,32.85,99,100,8.66,RU,snow
679,Kendari,-3.945,122.4989,83.61,69,100,4.32,ID,overcast clouds
680,Sayat,38.7839,63.8803,60.67,29,100,9.82,TM,overcast clouds
681,Ilo,-17.6394,-71.3375,66.56,86,42,6.58,PE,scattered clouds
682,Massaguet,12.4755,15.4365,87.01,21,100,8.86,TD,overcast clouds
683,Avera,33.194,-82.5271,44.11,58,16,5.23,US,few clouds
684,Port Hedland,-20.3167,118.5667,89.65,37,8,4.61,AU,clear sky
685,Ketchikan,55.3422,-131.6461,42.78,60,61,4.79,US,broken clouds
