City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Discription
562,Nhulunbuy,-12.2333,136.7667,86.61,66,79,6.91,AU,broken clouds
563,Zapolyarnyy,69.4154,30.8136,31.28,97,97,27.0,RU,light snow
564,Tamiahua,21.2667,-97.45,74.79,50,41,14.41,MX,scattered clouds
565,Yatou,37.15,122.3833,54.48,81,15,13.31,CN,few clouds
566,Voh,-20.9667,164.7,83.52,69,60,5.99,NC,broken clouds
567,Tiradentes,-21.1103,-44.1781,70.21,92,92,0.98,BR,overcast clouds
568,Mudu,31.252,120.5118,60.51,68,0,7.99,CN,clear sky
569,Shingu,33.7333,135.9833,62.56,57,0,3.02,JP,clear sky
570,Santa Rosa,14.3122,121.1114,82.09,76,94,8.41,PH,overcast clouds
571,Komsomolskiy,40.4272,71.7189,65.12,48,90,2.3,UZ,overcast clouds
572,Wucheng,29.6008,118.175,62.42,66,33,2.68,CN,scattered clouds
573,Itaquyry,-24.9333,-55.2167,69.84,99,100,1.59,PY,overcast clouds
574,Nicosia,35.1667,33.3667,64.63,82,20,13.8,CY,few clouds
575,Vila Franca Do Campo,37.7167,-25.4333,63.01,89,95,28.68,PT,overcast clouds
576,Champerico,14.3,-91.9167,90.14,62,88,7.25,GT,overcast clouds
577,Klyuchi,52.2667,79.1667,34.11,71,1,7.14,RU,clear sky
578,High Level,58.5169,-117.136,37.51,93,100,6.91,CA,moderate rain
579,Half Moon Bay,37.4636,-122.4286,90.57,64,0,31.07,US,haze
580,Kikwit,-5.041,18.8162,72.66,88,81,0.78,CD,light rain
581,Okhotsk,59.3833,143.3,20.05,89,95,8.77,RU,overcast clouds
582,Buin,-33.7333,-70.75,75.52,52,0,5.03,CL,clear sky
583,Santa Filomena,9.7518,123.3446,79.2,75,100,5.06,PH,overcast clouds
584,Ayorou,14.7308,0.9174,90.63,7,22,6.44,NE,few clouds
585,Wanaka,-44.7,169.15,52.11,67,2,1.19,NZ,clear sky
586,Itarema,-2.9248,-39.9167,77.83,87,48,8.7,BR,scattered clouds
587,Usolye,59.4268,56.6808,33.26,99,100,5.08,RU,overcast clouds
588,Kathu,7.9178,98.3332,84.69,97,95,4.59,TH,overcast clouds
589,Morden,49.1919,-98.1014,43.09,36,46,4.61,CA,scattered clouds
590,Newport,51.5877,-2.9984,41.68,76,45,5.57,GB,scattered clouds
591,Ozernovskiy,51.5,156.5167,31.17,77,100,14.27,RU,overcast clouds
592,Manaure,11.7751,-72.4445,85.42,58,67,17.65,CO,broken clouds
593,Alofi,-19.0595,-169.9187,85.89,74,49,10.36,NU,scattered clouds
594,Roswell,34.0232,-84.3616,48.99,65,100,13.8,US,overcast clouds
595,Shellbrook,53.2168,-106.4011,38.43,61,57,15.68,CA,broken clouds
596,Kutum,14.2,24.6667,77.59,16,1,9.1,SD,clear sky
597,Sechura,-5.5569,-80.8222,77.27,63,74,17.85,PE,broken clouds
598,Nanton,50.3501,-113.7687,63.88,34,59,26.55,CA,broken clouds
599,Providencia,28.7167,-111.5833,94.21,48,98,12.3,MX,overcast clouds
600,Laguna,38.421,-121.4238,92.05,20,0,4.61,US,clear sky
601,Muborak,39.2553,65.1528,68.07,48,42,2.77,UZ,scattered clouds
602,Misasi,-3.0,33.0833,64.81,80,78,2.84,TZ,broken clouds
603,Piacabucu,-10.4056,-36.4344,78.55,83,29,6.2,BR,scattered clouds
604,Ndele,8.4109,20.6473,78.75,47,71,4.32,CF,broken clouds
605,Vestmanna,62.1564,-7.1664,31.12,80,75,5.75,FO,light snow
606,Tambun,-6.2641,107.0712,82.47,75,98,3.06,ID,overcast clouds
607,Iskar,43.45,24.2667,51.66,71,20,6.91,BG,few clouds
608,Tyup,42.7276,78.3648,46.58,59,66,1.59,KG,broken clouds
609,Aleksandrov Gay,50.147,48.5704,49.77,90,100,13.22,RU,overcast clouds
610,Olot,42.181,2.4901,58.35,45,86,0.85,ES,overcast clouds
611,Dukat,62.55,155.55,15.12,88,92,3.15,RU,overcast clouds
612,Hauterive,46.0901,3.4459,48.96,87,98,14.81,FR,overcast clouds
613,Pemba,-12.974,40.5178,78.04,82,54,9.55,MZ,light rain
614,Salinas,36.6777,-121.6555,92.57,46,0,13.8,US,clear sky
615,Baraboo,43.4711,-89.7443,37.54,75,100,3.0,US,overcast clouds
616,Pandan,14.0453,124.1694,79.63,84,97,10.71,PH,light rain
617,Kiunga,-6.1219,141.2906,76.21,95,98,1.57,PG,overcast clouds
618,Mbengwi,6.0167,10.0,66.69,87,100,2.48,CM,overcast clouds
619,Muzhi,65.3667,64.6667,-2.43,99,100,3.6,RU,overcast clouds
620,Igarka,67.4667,86.5833,-0.56,97,92,7.58,RU,overcast clouds
621,Victor Harbor,-35.5667,138.6167,61.0,88,0,8.08,AU,clear sky
622,Jiwani,25.05,61.7417,80.8,71,80,19.15,PK,broken clouds
623,Paris,48.8534,2.3488,39.38,94,20,11.5,FR,few clouds
624,Tocopilla,-22.092,-70.1979,69.08,68,66,8.99,CL,broken clouds
625,Vestmannaeyjar,63.4427,-20.2734,35.13,55,100,3.51,IS,overcast clouds
626,Yendi,9.4427,-0.0099,82.42,55,95,6.96,GH,overcast clouds
627,Jiuquan,39.7432,98.5174,55.04,12,26,4.7,CN,scattered clouds
628,Mosquera,4.7059,-74.2302,59.09,88,40,5.75,CO,scattered clouds
629,Nambour,-26.6333,152.95,71.1,99,70,4.0,AU,broken clouds
630,Pyshchug,58.8873,45.7134,35.94,94,100,8.08,RU,overcast clouds
631,Fairview,40.8126,-73.999,62.42,34,0,14.97,US,clear sky
632,Niquelandia,-14.4739,-48.4597,79.88,60,83,3.24,BR,broken clouds
633,Freiberg,50.9167,13.3667,36.68,97,96,1.9,DE,snow
634,Sainte-Maxime,43.3,6.6333,64.42,45,71,21.43,FR,broken clouds
635,Pimentel,-6.8367,-79.9342,70.09,73,0,20.71,PE,clear sky
636,Salgado,-11.0319,-37.475,81.3,83,26,4.23,BR,scattered clouds
637,Poddorye,57.4695,31.1156,32.49,92,87,7.38,RU,overcast clouds
638,Carauari,-4.8828,-66.8958,76.03,94,66,1.59,BR,broken clouds
639,Sioux Lookout,50.1001,-91.917,41.07,28,20,17.27,CA,few clouds
640,Montepuez,-13.1256,38.9997,67.24,98,100,3.29,MZ,overcast clouds
641,Tadine,-21.55,167.8833,82.0,76,10,16.84,NC,clear sky
642,Sicuani,-14.2694,-71.2261,48.67,82,99,3.69,PE,overcast clouds
643,Caxito,-8.5785,13.6643,75.34,98,100,2.37,AO,light rain
644,Ha Tinh,18.3333,105.9,64.42,87,10,2.91,VN,clear sky
645,Olinda,-8.0089,-34.8553,80.33,89,40,6.91,BR,scattered clouds
646,Polson,47.6936,-114.1632,57.49,53,95,18.01,US,overcast clouds
647,Carballo,43.213,-8.691,52.86,98,66,3.36,ES,broken clouds
648,Bereda,43.2686,-7.5406,47.57,100,84,2.55,ES,broken clouds
649,Saint George,37.1041,-113.5841,85.95,9,0,4.61,US,clear sky
650,Vrangel,42.7297,133.0839,41.9,89,43,0.94,RU,scattered clouds
651,Miles City,46.4083,-105.8406,70.77,18,0,13.8,US,clear sky
652,Areka,7.0667,37.7,65.08,58,100,2.86,ET,overcast clouds
653,Ust-Maya,60.4167,134.5333,22.32,77,13,3.74,RU,few clouds
654,Ambilobe,-13.2,49.05,73.24,95,92,2.26,MG,overcast clouds
655,La Colmena,-25.8833,-56.8167,69.76,95,57,2.35,PY,broken clouds
656,Havre-Saint-Pierre,50.2334,-63.5986,34.16,80,100,14.97,CA,overcast clouds
657,Chepareria,1.3077,35.2039,60.84,74,83,5.32,KE,broken clouds
658,Mogzon,51.7435,111.9606,34.68,63,100,2.66,RU,overcast clouds
659,Touros,-5.1989,-35.4608,80.62,79,98,12.95,BR,overcast clouds
660,Vila,42.0304,-8.1588,40.69,94,60,2.28,PT,broken clouds
661,Temir,49.1414,57.13,47.14,77,100,22.1,KZ,overcast clouds
662,Tilichiki,60.4667,166.1,23.14,95,100,7.34,RU,snow
663,Beloit,42.5084,-89.0318,35.69,88,100,12.66,US,light snow
664,Nakamura,32.9833,132.9333,67.21,46,0,1.74,JP,clear sky
665,Nadapuram,11.7,75.6667,77.04,94,82,1.97,IN,broken clouds
666,Isla Mujeres,21.2311,-86.731,77.16,70,99,16.82,MX,overcast clouds
667,Chioggia,45.2256,12.2889,59.11,78,51,11.34,IT,broken clouds
668,Rongcheng,30.634,117.8517,69.03,51,33,3.83,CN,scattered clouds
669,Sayyan,15.1718,44.3244,55.71,31,0,0.94,YE,clear sky
670,Mweka,-4.85,21.5667,68.04,99,100,1.01,CD,light rain
671,Acari,-15.4311,-74.6158,72.91,71,74,3.78,PE,broken clouds
672,Obodivka,48.4051,29.2477,50.04,53,89,7.74,UA,overcast clouds
673,Jumla,29.2747,82.1838,46.72,53,0,4.61,NP,clear sky
674,Maceio,-9.6658,-35.7353,76.44,88,75,4.61,BR,broken clouds
675,Buritis,-15.6178,-46.4233,76.51,60,60,2.28,BR,broken clouds
676,Zabol,32.25,67.25,61.41,17,0,7.54,AF,clear sky
677,Anloga,5.7947,0.8973,82.26,87,100,16.31,GH,overcast clouds
678,Sekoma,-24.4,23.8833,60.96,88,57,18.45,BW,light rain
679,Japura,-0.3167,102.35,74.23,97,97,1.41,ID,heavy intensity rain
680,Talcahuano,-36.7167,-73.1167,56.88,88,40,5.75,CL,scattered clouds
681,Sydney Mines,46.2367,-60.2177,36.14,91,100,19.57,CA,overcast clouds
682,Kununurra,-15.7667,128.7333,78.78,73,100,0.0,AU,overcast clouds
683,Cody,44.5263,-109.0565,70.02,13,0,9.22,US,clear sky
684,Cabra,37.4725,-4.4421,50.97,87,100,2.62,ES,overcast clouds
